match_id,inning,batting_team,team_final_score,wickets_lost,anchor_balls_faced,non_anchor_strike_rate,anchor_present,winner,match_won
598057,1,Royal Challengers Bangalore,115,9,37.0,94.04761904761905,1,Kolkata Knight Riders,0
598057,2,Kolkata Knight Riders,116,5,47.0,95.8904109589041,1,Kolkata Knight Riders,1
598058,1,Chennai Super Kings,141,4,92.0,122.58064516129032,1,Rajasthan Royals,0
598058,2,Rajasthan Royals,144,5,0.0,137.5,0,Rajasthan Royals,1
598059,1,Delhi Daredevils,120,7,36.0,83.9080459770115,1,Kings XI Punjab,0
598059,2,Kings XI Punjab,121,5,39.0,126.5625,1,Kings XI Punjab,1
598060,1,Sunrisers Hyderabad,178,3,38.0,147.72727272727272,1,Mumbai Indians,0
598060,2,Mumbai Indians,184,4,33.0,156.17977528089887,1,Mumbai Indians,1
598061,1,Pune Warriors,170,4,0.0,139.6694214876033,0,Pune Warriors,1
598061,2,Kolkata Knight Riders,163,7,0.0,120.32520325203254,0,Pune Warriors,0
598062,1,Chennai Super Kings,168,4,0.0,127.41935483870968,0,Chennai Super Kings,1
598062,2,Delhi Daredevils,135,9,39.0,96.47058823529412,1,Chennai Super Kings,0
598063,1,Mumbai Indians,166,8,0.0,128.2258064516129,0,Mumbai Indians,1
598063,2,Rajasthan Royals,152,7,0.0,109.6774193548387,0,Mumbai Indians,0
598064,1,Royal Challengers Bangalore,190,3,48.0,167.53246753246754,1,Kings XI Punjab,0
598064,2,Kings XI Punjab,194,4,0.0,161.94690265486727,0,Kings XI Punjab,1
598065,1,Sunrisers Hyderabad,136,9,48.0,86.8421052631579,1,Sunrisers Hyderabad,1
598065,2,Rajasthan Royals,113,9,0.0,88.42975206611571,0,Sunrisers Hyderabad,0
598066,1,Kings XI Punjab,183,8,0.0,141.93548387096774,0,Kings XI Punjab,1
598066,2,Mumbai Indians,133,9,0.0,105.08474576271188,0,Kings XI Punjab,0
598067,1,Pune Warriors,172,5,0.0,135.77235772357724,0,Pune Warriors,1
598067,2,Delhi Daredevils,134,9,0.0,92.91338582677166,0,Pune Warriors,0
598069,1,Kolkata Knight Riders,130,7,0.0,94.3089430894309,0,Sunrisers Hyderabad,0
598069,2,Sunrisers Hyderabad,132,5,73.0,77.27272727272727,1,Sunrisers Hyderabad,1
598070,1,Chennai Super Kings,192,1,0.0,159.16666666666666,0,Chennai Super Kings,1
598070,2,Mumbai Indians,144,10,0.0,121.9298245614035,0,Chennai Super Kings,0
598071,1,Sunrisers Hyderabad,132,7,39.0,109.41176470588236,1,Rajasthan Royals,0
598071,2,Rajasthan Royals,135,6,0.0,111.01694915254237,0,Rajasthan Royals,1
598072,1,Rajasthan Royals,165,6,37.0,122.72727272727273,1,Mumbai Indians,0
598072,2,Mumbai Indians,169,6,0.0,129.26829268292684,0,Mumbai Indians,1
598073,1,Mumbai Indians,148,9,37.0,123.25581395348837,1,Mumbai Indians,1
598073,2,Chennai Super Kings,125,9,0.0,91.33858267716536,0,Mumbai Indians,0
729279,1,Kolkata Knight Riders,163,5,55.0,131.8840579710145,1,Kolkata Knight Riders,1
729279,2,Mumbai Indians,122,7,40.0,85.18518518518519,1,Kolkata Knight Riders,0
729281,1,Delhi Daredevils,145,4,40.0,106.9767441860465,1,Royal Challengers Bangalore,0
729281,2,Royal Challengers Bangalore,146,2,0.0,136.53846153846155,0,Royal Challengers Bangalore,1
729283,1,Chennai Super Kings,205,4,0.0,149.21875,0,Kings XI Punjab,0
729283,2,Kings XI Punjab,206,4,0.0,169.4915254237288,0,Kings XI Punjab,1
729285,1,Sunrisers Hyderabad,133,6,72.0,90.56603773584906,1,Rajasthan Royals,0
729285,2,Rajasthan Royals,135,6,55.0,110.9375,1,Rajasthan Royals,1
729287,1,Mumbai Indians,115,9,37.0,78.16091954022988,1,Royal Challengers Bangalore,0
729287,2,Royal Challengers Bangalore,116,3,94.0,100.0,1,Royal Challengers Bangalore,1
729289,1,Kolkata Knight Riders,166,5,47.0,126.82926829268293,1,Delhi Daredevils,0
729289,2,Delhi Daredevils,167,6,0.0,130.0,0,Delhi Daredevils,1
729291,1,Rajasthan Royals,191,5,0.0,150.40650406504065,0,Kings XI Punjab,0
729291,2,Kings XI Punjab,193,3,38.0,184.6153846153846,1,Kings XI Punjab,1
729293,1,Chennai Super Kings,177,7,0.0,139.02439024390242,0,Chennai Super Kings,1
729293,2,Delhi Daredevils,84,9,0.0,85.41666666666666,0,Chennai Super Kings,0
729295,1,Kings XI Punjab,193,6,33.0,163.73626373626374,1,Kings XI Punjab,1
729295,2,Sunrisers Hyderabad,121,10,0.0,93.38842975206612,0,Kings XI Punjab,0
729297,1,Chennai Super Kings,140,6,35.0,98.91304347826086,1,Chennai Super Kings,1
729297,2,Rajasthan Royals,133,10,0.0,108.26446280991735,0,Chennai Super Kings,0
729299,1,Kolkata Knight Riders,150,7,43.0,123.45679012345678,1,Kolkata Knight Riders,1
729299,2,Royal Challengers Bangalore,148,5,35.0,123.86363636363636,1,Kolkata Knight Riders,0
729301,1,Sunrisers Hyderabad,184,1,0.0,146.72131147540983,0,Sunrisers Hyderabad,1
729301,2,Delhi Daredevils,180,4,0.0,141.46341463414635,0,Sunrisers Hyderabad,0
729303,1,Mumbai Indians,141,7,41.0,113.9240506329114,1,Chennai Super Kings,0
729303,2,Chennai Super Kings,142,3,0.0,115.38461538461537,0,Chennai Super Kings,1
729307,1,Kings XI Punjab,132,9,0.0,104.0983606557377,0,Kings XI Punjab,1
729307,2,Kolkata Knight Riders,109,10,0.0,86.08695652173914,0,Kings XI Punjab,0
729309,1,Mumbai Indians,125,7,0.0,91.93548387096774,0,Delhi Daredevils,0
729309,2,Delhi Daredevils,126,4,35.0,97.46835443037975,1,Delhi Daredevils,1
729311,1,Sunrisers Hyderabad,145,5,46.0,110.3896103896104,1,Chennai Super Kings,0
729311,2,Chennai Super Kings,146,5,33.0,121.42857142857142,1,Chennai Super Kings,1
729313,1,Royal Challengers Bangalore,124,8,32.0,88.76404494382022,1,Kings XI Punjab,0
729313,2,Kings XI Punjab,127,5,0.0,96.63865546218487,0,Kings XI Punjab,1
729315,1,Rajasthan Royals,152,5,60.0,119.04761904761905,1,Rajasthan Royals,1
729315,2,Kolkata Knight Riders,152,8,45.0,117.07317073170731,1,Rajasthan Royals,0
729315,3,Kolkata Knight Riders,11,2,0.0,166.66666666666669,0,Rajasthan Royals,0
729315,4,Rajasthan Royals,11,0,0.0,183.33333333333331,0,Rajasthan Royals,1
729317,1,Sunrisers Hyderabad,172,5,93.0,134.375,1,Sunrisers Hyderabad,1
729317,2,Mumbai Indians,157,7,0.0,117.46031746031747,0,Sunrisers Hyderabad,0
733973,1,Kings XI Punjab,168,5,0.0,124.0,0,Mumbai Indians,0
733973,2,Mumbai Indians,170,5,35.0,150.60240963855424,1,Mumbai Indians,1
733975,1,Delhi Daredevils,152,5,0.0,122.31404958677685,0,Rajasthan Royals,0
733975,2,Rajasthan Royals,156,3,0.0,133.33333333333331,0,Rajasthan Royals,1
733977,1,Sunrisers Hyderabad,155,6,89.0,123.6842105263158,1,Royal Challengers Bangalore,0
733977,2,Royal Challengers Bangalore,158,6,0.0,124.39024390243902,0,Royal Challengers Bangalore,1
733979,1,Rajasthan Royals,170,6,68.0,146.42857142857142,1,Rajasthan Royals,1
733979,2,Kolkata Knight Riders,160,6,0.0,120.0,0,Rajasthan Royals,0
733981,1,Delhi Daredevils,178,5,31.0,141.93548387096774,1,Chennai Super Kings,0
733981,2,Chennai Super Kings,181,2,35.0,162.35294117647058,1,Chennai Super Kings,1
733983,1,Mumbai Indians,187,5,31.0,136.08247422680412,1,Mumbai Indians,1
733983,2,Royal Challengers Bangalore,168,8,0.0,127.41935483870968,0,Mumbai Indians,0
733985,1,Delhi Daredevils,160,5,0.0,124.59016393442623,0,Kolkata Knight Riders,0
733985,2,Kolkata Knight Riders,161,2,56.0,145.45454545454547,1,Kolkata Knight Riders,1
733987,1,Kings XI Punjab,231,4,0.0,176.8,0,Kings XI Punjab,1
733987,2,Chennai Super Kings,187,6,0.0,148.78048780487805,0,Kings XI Punjab,0
733989,1,Sunrisers Hyderabad,134,9,0.0,100.0,0,Sunrisers Hyderabad,1
733989,2,Rajasthan Royals,102,10,34.0,77.77777777777779,1,Sunrisers Hyderabad,0
733991,1,Kings XI Punjab,198,8,0.0,139.6946564885496,0,Kings XI Punjab,1
733991,2,Royal Challengers Bangalore,166,9,0.0,129.03225806451613,0,Kings XI Punjab,0
733993,1,Delhi Daredevils,143,7,0.0,114.0495867768595,0,Sunrisers Hyderabad,0
733993,2,Sunrisers Hyderabad,44,2,0.0,110.00000000000001,0,Sunrisers Hyderabad,1
733995,1,Mumbai Indians,157,6,39.0,134.1176470588235,1,Chennai Super Kings,0
733995,2,Chennai Super Kings,160,6,51.0,129.5774647887324,1,Chennai Super Kings,1
733997,1,Kings XI Punjab,149,8,0.0,118.85245901639345,0,Kolkata Knight Riders,0
733997,2,Kolkata Knight Riders,150,1,35.0,143.42105263157893,1,Kolkata Knight Riders,1
733999,1,Royal Challengers Bangalore,190,5,0.0,146.4,0,Rajasthan Royals,0
733999,2,Rajasthan Royals,191,5,0.0,155.9322033898305,0,Rajasthan Royals,1
734001,1,Sunrisers Hyderabad,157,3,62.0,133.8709677419355,1,Mumbai Indians,0
734001,2,Mumbai Indians,160,3,0.0,136.52173913043478,0,Mumbai Indians,1
734003,1,Rajasthan Royals,148,8,0.0,110.56910569105692,0,Chennai Super Kings,0
734003,2,Chennai Super Kings,149,5,78.0,131.11111111111111,1,Chennai Super Kings,1
734005,1,Royal Challengers Bangalore,186,4,0.0,141.6,0,Royal Challengers Bangalore,1
734005,2,Delhi Daredevils,170,7,31.0,136.55913978494624,1,Royal Challengers Bangalore,0
734007,1,Sunrisers Hyderabad,205,5,39.0,161.11111111111111,1,Kings XI Punjab,0
734007,2,Kings XI Punjab,211,4,0.0,183.1858407079646,0,Kings XI Punjab,1
734009,1,Mumbai Indians,141,5,46.0,105.0632911392405,1,Kolkata Knight Riders,0
734009,2,Kolkata Knight Riders,142,4,0.0,118.10344827586208,0,Kolkata Knight Riders,1
734011,1,Rajasthan Royals,201,6,0.0,148.8,0,Rajasthan Royals,1
734011,2,Delhi Daredevils,139,9,0.0,103.17460317460319,0,Rajasthan Royals,0
734013,1,Chennai Super Kings,138,4,31.0,116.30434782608697,1,Royal Challengers Bangalore,0
734013,2,Royal Challengers Bangalore,142,5,52.0,118.57142857142857,1,Royal Challengers Bangalore,1
734015,1,Sunrisers Hyderabad,142,8,0.0,104.76190476190477,0,Kolkata Knight Riders,0
734015,2,Kolkata Knight Riders,146,3,65.0,132.0754716981132,1,Kolkata Knight Riders,1
734017,1,Mumbai Indians,178,3,51.0,152.77777777777777,1,Mumbai Indians,1
734017,2,Rajasthan Royals,153,8,0.0,114.1732283464567,0,Mumbai Indians,0
734019,1,Delhi Daredevils,164,7,0.0,128.2258064516129,0,Kings XI Punjab,0
734019,2,Kings XI Punjab,165,6,36.0,116.12903225806453,1,Kings XI Punjab,1
734021,1,Royal Challengers Bangalore,160,6,0.0,124.39024390243902,0,Sunrisers Hyderabad,0
734021,2,Sunrisers Hyderabad,161,3,0.0,127.27272727272727,0,Sunrisers Hyderabad,1
734023,1,Chennai Super Kings,154,4,53.0,122.85714285714286,1,Kolkata Knight Riders,0
734023,2,Kolkata Knight Riders,156,2,0.0,139.44954128440367,0,Kolkata Knight Riders,1
734025,1,Kings XI Punjab,156,8,35.0,127.27272727272727,1,Mumbai Indians,0
734025,2,Mumbai Indians,159,3,0.0,124.16666666666667,0,Mumbai Indians,1
734027,1,Kolkata Knight Riders,195,4,0.0,150.4,0,Kolkata Knight Riders,1
734027,2,Royal Challengers Bangalore,165,5,31.0,128.57142857142858,1,Kolkata Knight Riders,0
734029,1,Chennai Super Kings,185,3,0.0,146.28099173553719,0,Sunrisers Hyderabad,0
734029,2,Sunrisers Hyderabad,189,4,0.0,152.06611570247935,0,Sunrisers Hyderabad,1
734031,1,Mumbai Indians,173,10,0.0,136.66666666666666,0,Mumbai Indians,1
734031,2,Delhi Daredevils,158,4,0.0,123.57723577235772,0,Mumbai Indians,0
734033,1,Kings XI Punjab,179,4,36.0,142.04545454545453,1,Kings XI Punjab,1
734033,2,Rajasthan Royals,163,8,0.0,126.82926829268293,0,Kings XI Punjab,0
734035,1,Royal Challengers Bangalore,154,6,0.0,119.35483870967742,0,Chennai Super Kings,0
734035,2,Chennai Super Kings,160,2,44.0,160.31746031746033,1,Chennai Super Kings,1
734037,1,Sunrisers Hyderabad,160,7,31.0,118.27956989247312,1,Kolkata Knight Riders,0
734037,2,Kolkata Knight Riders,161,6,0.0,173.33333333333334,0,Kolkata Knight Riders,1
734041,1,Rajasthan Royals,189,4,0.0,149.59349593495935,0,Mumbai Indians,0
734041,2,Mumbai Indians,195,5,0.0,204.34782608695653,0,Mumbai Indians,1
734043,1,Kolkata Knight Riders,163,8,0.0,126.82926829268293,0,Kolkata Knight Riders,1
734043,2,Kings XI Punjab,135,8,33.0,106.74157303370787,1,Kolkata Knight Riders,0
734045,1,Mumbai Indians,173,8,33.0,151.72413793103448,1,Chennai Super Kings,0
734045,2,Chennai Super Kings,176,3,0.0,141.52542372881356,0,Chennai Super Kings,1
734047,1,Kings XI Punjab,226,6,33.0,188.54166666666669,1,Kings XI Punjab,1
734047,2,Chennai Super Kings,202,7,34.0,153.19148936170214,1,Kings XI Punjab,0
734049,1,Kings XI Punjab,199,4,0.0,156.55737704918033,0,Kolkata Knight Riders,0
734049,2,Kolkata Knight Riders,200,7,0.0,157.72357723577235,0,Kolkata Knight Riders,1
829705,1,Mumbai Indians,168,3,0.0,135.24590163934425,0,Kolkata Knight Riders,0
829705,2,Kolkata Knight Riders,170,3,0.0,146.90265486725664,0,Kolkata Knight Riders,1
829707,1,Chennai Super Kings,150,7,31.0,110.86956521739131,1,Chennai Super Kings,1
829707,2,Delhi Daredevils,149,9,59.0,107.57575757575756,1,Chennai Super Kings,0
829709,1,Rajasthan Royals,162,7,37.0,104.39560439560441,1,Rajasthan Royals,1
829709,2,Kings XI Punjab,136,8,35.0,97.82608695652173,1,Rajasthan Royals,0
829711,1,Chennai Super Kings,209,4,0.0,151.5625,0,Chennai Super Kings,1
829711,2,Sunrisers Hyderabad,164,6,43.0,123.45679012345678,1,Chennai Super Kings,0
829713,1,Kolkata Knight Riders,177,6,48.0,150.66666666666666,1,Royal Challengers Bangalore,0
829713,2,Royal Challengers Bangalore,179,7,0.0,148.69565217391306,0,Royal Challengers Bangalore,1
829715,1,Delhi Daredevils,184,3,74.0,171.69811320754718,1,Rajasthan Royals,0
829715,2,Rajasthan Royals,186,7,41.0,158.33333333333331,1,Rajasthan Royals,1
829717,1,Kings XI Punjab,177,5,0.0,139.02439024390242,0,Kings XI Punjab,1
829717,2,Mumbai Indians,159,7,0.0,120.8,0,Kings XI Punjab,0
829719,1,Royal Challengers Bangalore,166,10,42.0,129.76190476190476,1,Sunrisers Hyderabad,0
829719,2,Sunrisers Hyderabad,172,2,42.0,153.6231884057971,1,Sunrisers Hyderabad,1
829721,1,Mumbai Indians,164,6,0.0,131.40495867768595,0,Rajasthan Royals,0
829721,2,Rajasthan Royals,165,3,39.0,143.75,1,Rajasthan Royals,1
829723,1,Chennai Super Kings,165,9,32.0,127.77777777777777,1,Kolkata Knight Riders,0
829723,2,Kolkata Knight Riders,169,3,0.0,128.2258064516129,0,Kolkata Knight Riders,1
829725,1,Kings XI Punjab,165,7,44.0,134.14634146341464,1,Delhi Daredevils,0
829725,2,Delhi Daredevils,169,5,0.0,124.40944881889764,0,Delhi Daredevils,1
829727,1,Sunrisers Hyderabad,127,5,34.0,105.4945054945055,1,Rajasthan Royals,0
829727,2,Rajasthan Royals,131,4,89.0,102.85714285714285,1,Rajasthan Royals,1
829729,1,Mumbai Indians,183,7,0.0,141.93548387096774,0,Chennai Super Kings,0
829729,2,Chennai Super Kings,189,4,0.0,160.36036036036037,0,Chennai Super Kings,1
829731,1,Delhi Daredevils,167,4,44.0,126.82926829268293,1,Delhi Daredevils,1
829731,2,Sunrisers Hyderabad,163,8,0.0,131.40495867768595,0,Delhi Daredevils,0
829733,1,Kings XI Punjab,155,9,0.0,115.44715447154472,0,Kolkata Knight Riders,0
829733,2,Kolkata Knight Riders,159,6,0.0,145.37037037037038,0,Kolkata Knight Riders,1
829735,1,Chennai Super Kings,156,4,38.0,140.0,1,Rajasthan Royals,0
829735,2,Rajasthan Royals,157,2,0.0,140.54054054054055,0,Rajasthan Royals,1
829737,1,Mumbai Indians,209,7,0.0,150.0,0,Mumbai Indians,1
829737,2,Royal Challengers Bangalore,191,7,31.0,160.19417475728156,1,Mumbai Indians,0
829739,1,Delhi Daredevils,146,8,0.0,105.55555555555556,0,Kolkata Knight Riders,0
829739,2,Kolkata Knight Riders,147,4,50.0,129.03225806451613,1,Kolkata Knight Riders,1
829741,1,Rajasthan Royals,191,6,38.0,154.54545454545453,1,Kings XI Punjab,0
829741,2,Kings XI Punjab,191,6,0.0,153.71900826446281,0,Kings XI Punjab,1
829741,3,Kings XI Punjab,15,2,0.0,185.71428571428572,0,Kings XI Punjab,1
829741,4,Rajasthan Royals,6,2,0.0,125.0,0,Kings XI Punjab,0
829743,1,Sunrisers Hyderabad,176,4,47.0,157.33333333333331,1,Sunrisers Hyderabad,1
829743,2,Kolkata Knight Riders,101,4,0.0,132.43243243243242,0,Sunrisers Hyderabad,0
829745,1,Chennai Super Kings,181,8,0.0,139.02439024390242,0,Chennai Super Kings,1
829745,2,Royal Challengers Bangalore,154,8,43.0,124.35897435897436,1,Chennai Super Kings,0
829747,1,Delhi Daredevils,190,4,0.0,143.30708661417322,0,Delhi Daredevils,1
829747,2,Mumbai Indians,153,9,0.0,110.9375,0,Delhi Daredevils,0
829749,1,Rajasthan Royals,130,9,0.0,102.4390243902439,0,Royal Challengers Bangalore,0
829749,2,Royal Challengers Bangalore,134,1,0.0,132.98969072164948,0,Royal Challengers Bangalore,1
829751,1,Mumbai Indians,157,8,43.0,111.62790697674419,1,Mumbai Indians,1
829751,2,Sunrisers Hyderabad,137,8,0.0,107.31707317073172,0,Mumbai Indians,0
829753,1,Chennai Super Kings,192,3,0.0,142.85714285714286,0,Chennai Super Kings,1
829753,2,Kings XI Punjab,95,9,33.0,59.55056179775281,1,Chennai Super Kings,0
829759,1,Sunrisers Hyderabad,150,6,32.0,135.22727272727272,1,Sunrisers Hyderabad,1
829759,2,Kings XI Punjab,130,9,0.0,98.4,0,Sunrisers Hyderabad,0
829761,1,Kolkata Knight Riders,171,7,33.0,138.04347826086956,1,Kolkata Knight Riders,1
829761,2,Delhi Daredevils,158,6,36.0,124.7191011235955,1,Kolkata Knight Riders,0
829763,1,Royal Challengers Bangalore,200,7,47.0,156.79012345679013,1,,0
829765,1,Chennai Super Kings,134,6,33.0,98.93617021276596,1,Chennai Super Kings,1
829765,2,Kolkata Knight Riders,132,9,0.0,103.2520325203252,0,Chennai Super Kings,0
829767,1,Kings XI Punjab,118,8,42.0,83.9506172839506,1,Delhi Daredevils,0
829767,2,Delhi Daredevils,119,1,43.0,128.26086956521738,1,Delhi Daredevils,1
829769,1,Mumbai Indians,187,5,33.0,152.17391304347828,1,Mumbai Indians,1
829769,2,Rajasthan Royals,179,7,0.0,130.46875,0,Mumbai Indians,0
829773,1,Sunrisers Hyderabad,192,7,34.0,166.66666666666669,1,Sunrisers Hyderabad,1
829773,2,Chennai Super Kings,170,6,0.0,131.4516129032258,0,Sunrisers Hyderabad,0
829775,1,Mumbai Indians,172,3,0.0,136.88524590163937,0,Mumbai Indians,1
829775,2,Kings XI Punjab,149,7,73.0,110.00000000000001,1,Mumbai Indians,0
829777,1,Rajasthan Royals,189,2,0.0,145.96774193548387,0,Rajasthan Royals,1
829777,2,Delhi Daredevils,175,7,0.0,122.13740458015268,0,Rajasthan Royals,0
829779,1,Chennai Super Kings,148,9,50.0,121.33333333333334,1,Chennai Super Kings,1
829779,2,Royal Challengers Bangalore,124,10,44.0,98.66666666666667,1,Chennai Super Kings,0
829781,1,Kolkata Knight Riders,167,7,0.0,132.2314049586777,0,Kolkata Knight Riders,1
829781,2,Sunrisers Hyderabad,132,9,33.0,95.6043956043956,1,Kolkata Knight Riders,0
829783,1,Delhi Daredevils,152,6,0.0,122.31404958677685,0,Mumbai Indians,0
829783,2,Mumbai Indians,153,5,78.0,108.88888888888889,1,Mumbai Indians,1
829785,1,Royal Challengers Bangalore,226,3,31.0,188.659793814433,1,Royal Challengers Bangalore,1
829785,2,Kings XI Punjab,88,10,0.0,94.04761904761905,0,Royal Challengers Bangalore,0
829787,1,Sunrisers Hyderabad,201,4,0.0,147.61904761904762,0,Sunrisers Hyderabad,1
829787,2,Rajasthan Royals,194,7,0.0,154.54545454545453,0,Sunrisers Hyderabad,0
829789,1,Chennai Super Kings,158,5,67.0,156.36363636363637,1,Mumbai Indians,0
829789,2,Mumbai Indians,159,4,32.0,140.0,1,Mumbai Indians,1
829791,1,Kings XI Punjab,183,5,34.0,151.68539325842696,1,Kolkata Knight Riders,0
829791,2,Kolkata Knight Riders,184,9,0.0,143.90243902439025,0,Kolkata Knight Riders,1
829793,1,Sunrisers Hyderabad,163,4,0.0,129.26829268292684,0,Sunrisers Hyderabad,1
829793,2,Delhi Daredevils,157,4,0.0,126.44628099173553,0,Sunrisers Hyderabad,0
829795,1,Royal Challengers Bangalore,235,1,0.0,182.4,0,Royal Challengers Bangalore,1
829795,2,Mumbai Indians,196,7,0.0,156.09756097560975,0,Royal Challengers Bangalore,0
829797,1,Chennai Super Kings,157,5,0.0,121.13821138211382,0,Chennai Super Kings,1
829797,2,Rajasthan Royals,145,9,0.0,112.09677419354837,0,Chennai Super Kings,0
829799,1,Sunrisers Hyderabad,185,5,0.0,145.16129032258064,0,Sunrisers Hyderabad,1
829799,2,Kings XI Punjab,180,7,0.0,139.51612903225808,0,Sunrisers Hyderabad,0
829801,1,Chennai Super Kings,119,6,0.0,93.33333333333333,0,Delhi Daredevils,0
829801,2,Delhi Daredevils,120,4,0.0,120.0,0,Delhi Daredevils,1
829805,1,Mumbai Indians,171,4,40.0,143.82022471910113,1,Mumbai Indians,1
829805,2,Kolkata Knight Riders,166,7,0.0,124.40944881889764,0,Mumbai Indians,0
829809,1,Kings XI Punjab,130,7,31.0,96.73913043478261,1,Chennai Super Kings,0
829809,2,Chennai Super Kings,134,3,37.0,126.08695652173914,1,Chennai Super Kings,1
829811,1,Rajasthan Royals,199,6,0.0,151.2,0,Rajasthan Royals,1
829811,2,Kolkata Knight Riders,190,9,39.0,126.3157894736842,1,Rajasthan Royals,0
829813,1,Delhi Daredevils,187,5,0.0,147.15447154471545,0,,0
829813,2,Royal Challengers Bangalore,2,0,0.0,28.57142857142857,0,,0
829815,1,Sunrisers Hyderabad,113,10,0.0,86.29032258064517,0,Mumbai Indians,0
829815,2,Mumbai Indians,114,1,47.0,141.46341463414635,1,Mumbai Indians,1
829817,1,Mumbai Indians,187,6,53.0,148.6842105263158,1,Mumbai Indians,1
829817,2,Chennai Super Kings,162,10,0.0,129.41176470588235,0,Mumbai Indians,0
829819,1,Royal Challengers Bangalore,180,4,0.0,134.4,0,Royal Challengers Bangalore,1
829819,2,Rajasthan Royals,109,10,40.0,83.11688311688312,1,Royal Challengers Bangalore,0
829821,1,Royal Challengers Bangalore,139,8,45.0,113.75,1,Chennai Super Kings,0
829821,2,Chennai Super Kings,140,7,46.0,101.3157894736842,1,Chennai Super Kings,1
829823,1,Mumbai Indians,202,5,0.0,161.98347107438016,0,Mumbai Indians,1
829823,2,Chennai Super Kings,161,8,48.0,125.97402597402598,1,Mumbai Indians,0
980901,1,Mumbai Indians,121,8,0.0,85.71428571428571,0,Rising Pune Supergiants,0
980901,2,Rising Pune Supergiants,126,1,36.0,155.35714285714286,1,Rising Pune Supergiants,1
980905,1,Kings XI Punjab,161,6,34.0,124.44444444444444,1,Gujarat Lions,0
980905,2,Gujarat Lions,162,5,0.0,143.11926605504587,0,Gujarat Lions,1
980907,1,Royal Challengers Bangalore,227,4,0.0,176.0,0,Royal Challengers Bangalore,1
980907,2,Sunrisers Hyderabad,182,6,0.0,136.8,0,Royal Challengers Bangalore,0
980909,1,Kolkata Knight Riders,187,5,56.0,159.1549295774648,1,Mumbai Indians,0
980909,2,Mumbai Indians,188,4,0.0,149.57983193277312,0,Mumbai Indians,1
980911,1,Rising Pune Supergiants,163,5,31.0,139.32584269662922,1,Gujarat Lions,0
980911,2,Gujarat Lions,164,3,0.0,131.858407079646,0,Gujarat Lions,1
980913,1,Kings XI Punjab,111,9,0.0,86.99186991869918,0,Delhi Daredevils,0
980913,2,Delhi Daredevils,113,2,33.0,137.2549019607843,1,Delhi Daredevils,1
980915,1,Sunrisers Hyderabad,142,7,43.0,101.21951219512195,1,Kolkata Knight Riders,0
980915,2,Kolkata Knight Riders,146,2,37.0,132.05128205128204,1,Kolkata Knight Riders,1
980917,1,Mumbai Indians,143,8,0.0,104.72440944881889,0,Gujarat Lions,0
980917,2,Gujarat Lions,147,7,55.0,100.0,1,Gujarat Lions,1
980919,1,Rising Pune Supergiants,152,7,55.0,108.8235294117647,1,Kings XI Punjab,0
980919,2,Kings XI Punjab,153,4,51.0,155.55555555555557,1,Kings XI Punjab,1
980921,1,Royal Challengers Bangalore,191,5,0.0,150.4132231404959,0,Delhi Daredevils,0
980921,2,Delhi Daredevils,192,3,44.0,158.97435897435898,1,Delhi Daredevils,1
980923,1,Mumbai Indians,142,6,50.0,105.26315789473684,1,Sunrisers Hyderabad,0
980923,2,Sunrisers Hyderabad,145,3,0.0,129.62962962962962,0,Sunrisers Hyderabad,1
980925,1,Kings XI Punjab,138,8,0.0,104.80000000000001,0,Kolkata Knight Riders,0
980925,2,Kolkata Knight Riders,141,4,35.0,139.43661971830986,1,Kolkata Knight Riders,1
980927,1,Royal Challengers Bangalore,170,7,34.0,134.7826086956522,1,Mumbai Indians,0
980927,2,Mumbai Indians,171,4,0.0,150.45045045045043,0,Mumbai Indians,1
980929,1,Gujarat Lions,135,8,0.0,105.6910569105691,0,Sunrisers Hyderabad,0
980929,2,Sunrisers Hyderabad,137,0,44.0,148.0,1,Sunrisers Hyderabad,1
980931,1,Royal Challengers Bangalore,185,3,70.0,160.3448275862069,1,Royal Challengers Bangalore,1
980931,2,Rising Pune Supergiants,172,9,40.0,144.1860465116279,1,Royal Challengers Bangalore,0
980933,1,Delhi Daredevils,164,4,51.0,117.94871794871796,1,Delhi Daredevils,1
980933,2,Mumbai Indians,154,7,0.0,123.77049180327869,0,Delhi Daredevils,0
980935,1,Kings XI Punjab,143,6,34.0,110.1123595505618,1,Sunrisers Hyderabad,0
980935,2,Sunrisers Hyderabad,146,5,46.0,145.45454545454547,1,Sunrisers Hyderabad,1
980937,1,Royal Challengers Bangalore,180,2,0.0,145.08196721311475,0,Gujarat Lions,0
980937,2,Gujarat Lions,182,4,0.0,135.48387096774192,0,Gujarat Lions,1
980939,1,Rising Pune Supergiants,160,5,0.0,128.33333333333334,0,Kolkata Knight Riders,0
980939,2,Kolkata Knight Riders,162,8,54.0,131.42857142857142,1,Kolkata Knight Riders,1
980941,1,Mumbai Indians,189,6,0.0,148.38709677419354,0,Mumbai Indians,1
980941,2,Kings XI Punjab,164,7,0.0,129.26829268292684,0,Mumbai Indians,0
980943,1,Sunrisers Hyderabad,118,8,55.0,79.41176470588235,1,Rising Pune Supergiants,0
980943,2,Rising Pune Supergiants,94,3,41.0,109.375,1,Rising Pune Supergiants,1
980945,1,Gujarat Lions,172,6,0.0,139.6694214876033,0,Gujarat Lions,1
980945,2,Delhi Daredevils,171,5,43.0,153.84615384615387,1,Gujarat Lions,0
